nodenumber,    x-coordinate,    y-coordinate,    x-coordinate,    y-coordinate,  turb-diss-rate,turb-kinetic-energy,      x-velocity,      y-velocity,        pressure
      3416, 2.292976688E-01, 1.720916295E-02, 2.292976688E-01, 1.720916295E-02, 5.042356543E-05, 9.929435538E-07, 3.246652707E-03, 2.543295483E-03, 6.832261771E-01
      3417, 2.075050538E-01, 1.724177198E-02, 2.075050538E-01, 1.724177198E-02, 4.140074143E-05, 1.224781668E-04, 1.303526623E-02, 9.219561231E-04, 6.325568184E-01
      3418, 2.042909593E-01, 1.727372804E-02, 2.042909593E-01, 1.727372804E-02, 4.164443664E-05, 1.232765336E-04, 1.315478048E-02, 4.440085576E-04, 6.237412230E-01
      3419, 2.162164044E-01, 1.729034601E-02, 2.162164044E-01, 1.729034601E-02, 4.473060211E-05, 1.194863720E-04, 1.262361475E-02, 2.892068882E-03, 6.536325890E-01
      3420, 2.277971373E-02, 1.730852044E-02, 2.277971373E-02, 1.730852044E-02, 5.952663603E-08, 2.356925876E-09,-4.797015008E-04, 3.804750626E-04, 7.053279710E-03
      3421, 2.292156659E-01, 1.731833405E-02, 2.292156659E-01, 1.731833405E-02, 6.483638904E-05, 2.631629995E-06, 4.328657886E-03, 3.307338269E-03, 6.827586787E-01
      3422, 2.198421382E-02, 1.734016861E-02, 2.198421382E-02, 1.734016861E-02, 4.534992746E-09, 1.890553794E-12, 0.000000000E+00, 0.000000000E+00, 6.154426730E-03
      3423, 3.252528513E-02, 1.734095414E-02, 3.252528513E-02, 1.734095414E-02, 7.721017987E-07, 2.977420305E-06,-3.335097072E-03, 2.532244084E-03, 1.813580848E-02
      3424, 2.300178415E-01, 1.734186261E-02, 2.300178415E-01, 1.734186261E-02, 5.071614745E-06, 2.171651771E-09, 0.000000000E+00, 0.000000000E+00, 6.796408401E-01
      3425, 2.277463906E-01, 1.734798073E-02, 2.277463906E-01, 1.734798073E-02, 1.030732403E-04, 2.944441406E-05, 8.900112242E-03, 6.021344600E-03, 6.871720874E-01
      3426, 2.697573009E-02, 1.738447805E-02, 2.697573009E-02, 1.738447805E-02, 3.693502618E-07, 5.346298066E-07,-2.340111936E-03, 1.737961825E-03, 1.190714470E-02
      3427, 2.202536842E-02, 1.739010765E-02, 2.202536842E-02, 1.739010765E-02, 7.912581436E-09, 1.117406680E-11,-6.747143465E-05, 5.558012502E-05, 6.176150643E-03
      3428, 2.299760286E-01, 1.739258045E-02, 2.299760286E-01, 1.739258045E-02, 8.864203022E-06, 1.288825825E-08, 6.890107422E-04, 5.596147171E-04, 6.795399664E-01
      3429, 2.215970001E-01, 1.742419806E-02, 2.215970001E-01, 1.742419806E-02, 5.608211691E-05, 1.102696277E-04, 1.225530526E-02, 4.834230985E-03, 6.689599408E-01
      3430, 2.207477372E-02, 1.745009821E-02, 2.207477372E-02, 1.745009821E-02, 1.708983849E-08, 6.969639503E-11,-1.485379726E-04, 1.215125145E-04, 6.223991357E-03
      3431, 2.299258857E-01, 1.745349674E-02, 2.299258857E-01, 1.745349674E-02, 1.915920645E-05, 8.047070137E-08, 1.491648823E-03, 1.202640716E-03, 6.793175464E-01
      3432, 3.579781239E-02, 1.745588627E-02, 3.579781239E-02, 1.745588627E-02, 1.237160819E-06, 5.247845284E-06,-3.342093839E-03, 2.816334032E-03, 2.168344012E-02
      3433, 2.381858151E-02, 1.748040202E-02, 2.381858151E-02, 1.748040202E-02, 1.345851677E-07, 3.896698319E-08,-1.156043364E-03, 8.915071646E-04, 8.273395006E-03
      3434, 2.213402069E-02, 1.752209424E-02, 2.213402069E-02, 1.752209424E-02, 2.968281657E-08, 2.833427213E-10,-2.442360125E-04, 1.992950160E-04, 6.270735790E-03
      3435, 2.298657906E-01, 1.752663851E-02, 2.298657906E-01, 1.752663851E-02, 3.325644493E-05, 3.272231869E-07, 2.412660676E-03, 1.919809282E-03, 6.790698754E-01
      3436, 2.191883791E-01, 1.752990802E-02, 2.191883791E-01, 1.752990802E-02, 4.881923200E-05, 1.175016458E-04, 1.264573025E-02, 3.906460658E-03, 6.599275749E-01
      3437, 2.220077868E-02, 1.761051768E-02, 2.220077868E-02, 1.761051768E-02, 4.681608640E-08, 8.841250984E-10,-3.577051437E-04, 2.874015554E-04, 6.318489193E-03
      3438, 2.297977413E-01, 1.761679351E-02, 2.297977413E-01, 1.761679351E-02, 5.258454820E-05, 1.023129947E-06, 3.452050001E-03, 2.702297978E-03, 6.786595360E-01
      3439, 2.281718029E-01, 1.764263471E-02, 2.281718029E-01, 1.764263471E-02, 1.034199688E-04, 2.849684516E-05, 9.114938429E-03, 6.236524033E-03, 6.839901685E-01
      3440, 2.485993550E-02, 1.764792360E-02, 2.485993550E-02, 1.764792360E-02, 2.388085681E-07, 1.493098298E-07,-1.730231241E-03, 1.296524020E-03, 9.453062132E-03
      3441, 4.979365452E-02, 1.766430985E-02, 4.979365452E-02, 1.766430985E-02, 6.095557224E-06, 2.137833650E-05,-1.487383667E-03, 2.789751722E-03, 2.740480231E-02
      3442, 2.228082008E-02, 1.771673294E-02, 2.228082008E-02, 1.771673294E-02, 6.088739517E-08, 2.376628116E-09,-4.902389774E-04, 3.908739462E-04, 6.384519196E-03
      3443, 2.297161506E-01, 1.772505801E-02, 2.297161506E-01, 1.772505801E-02, 6.739633402E-05, 2.697622578E-06, 4.591590071E-03, 3.514886843E-03, 6.782223863E-01
      3444, 1.988814453E-01, 1.773368424E-02, 1.988814453E-01, 1.773368424E-02, 4.341067710E-05, 1.262315969E-04, 1.372031123E-02,-1.818714346E-04, 6.074348348E-01
      3445, 2.148604046E-02, 1.775222220E-02, 2.148604046E-02, 1.775222220E-02, 5.042698052E-09, 2.083330858E-12, 0.000000000E+00, 0.000000000E+00, 5.472654289E-03
      3446, 2.305160180E-01, 1.775393098E-02, 2.305160180E-01, 1.775393098E-02, 5.054088434E-06, 2.129743847E-09, 0.000000000E+00, 0.000000000E+00, 6.742040078E-01
      3447, 2.264979008E-01, 1.778788131E-02, 2.264979008E-01, 1.778788131E-02, 1.077325925E-04, 7.285403901E-05, 1.142475668E-02, 6.780435702E-03, 6.821399711E-01
      3448, 2.152720570E-02, 1.780181297E-02, 2.152720570E-02, 1.780181297E-02, 8.799471569E-09, 1.231569226E-11,-6.890949358E-05, 5.717095731E-05, 5.494307634E-03
      3449, 2.304743630E-01, 1.780412659E-02, 2.304743630E-01, 1.780412659E-02, 8.832744587E-06, 1.263983973E-08, 7.470580072E-04, 6.095545631E-04, 6.740787165E-01
      3450, 2.157661131E-02, 1.786140126E-02, 2.157661131E-02, 1.786140126E-02, 1.901663353E-08, 7.689579932E-11,-1.516143142E-04, 1.249581286E-04, 5.542318333E-03
      3451, 2.304244154E-01, 1.786442849E-02, 2.304244154E-01, 1.786442849E-02, 1.909294109E-05, 7.896424225E-08, 1.613741621E-03, 1.305565386E-03, 6.738138848E-01
      3452, 2.623518316E-02, 1.787431810E-02, 2.623518316E-02, 1.787431810E-02, 3.628627229E-07, 4.973257354E-07,-2.329688371E-03, 1.723080304E-03, 1.101193033E-02
      3453, 2.328261618E-02, 1.787708539E-02, 2.328261618E-02, 1.787708539E-02, 1.345696189E-07, 3.522457324E-08,-1.161920164E-03, 8.945826882E-04, 7.567142514E-03
      3454, 4.402289534E-02, 1.788513414E-02, 4.402289534E-02, 1.788513414E-02, 3.580323571E-06, 1.380211270E-05,-2.281126858E-03, 2.996815574E-03, 2.692020703E-02
      3455, 2.163583578E-02, 1.793293490E-02, 2.163583578E-02, 1.793293490E-02, 3.306684416E-08, 3.130026446E-10,-2.490800173E-04, 2.047946361E-04, 5.588096718E-03
      3456, 2.303645680E-01, 1.793684611E-02, 2.303645680E-01, 1.793684611E-02, 3.310164530E-05, 3.209805752E-07, 2.603123530E-03, 2.075084005E-03, 6.735534161E-01
      3457, 2.873181395E-02, 1.798615409E-02, 2.873181395E-02, 1.798615409E-02, 5.423540922E-07, 1.500977124E-06,-2.944553157E-03, 2.183625392E-03, 1.386620508E-02
      3458, 2.170245033E-02, 1.802088734E-02, 2.170245033E-02, 1.802088734E-02, 5.231476230E-08, 9.780587382E-10,-3.644921052E-04, 2.949112954E-04, 5.633334041E-03
      3459, 2.248155538E-01, 1.802625292E-02, 2.248155538E-01, 1.802625292E-02, 7.561526460E-05, 9.940434887E-05, 1.250484192E-02, 6.302276786E-03, 6.738956012E-01
      3460, 2.302969270E-01, 1.802619661E-02, 2.302969270E-01, 1.802619661E-02, 5.196948786E-05, 1.000677048E-06, 3.709453438E-03, 2.909442438E-03, 6.731663589E-01
      3461, 2.438007113E-02, 1.802956289E-02, 2.438007113E-02, 1.802956289E-02, 2.419998522E-07, 1.488943279E-07,-1.753056491E-03, 1.320380627E-03, 8.833100734E-03
      3462, 2.125939013E-01, 1.802986233E-02, 2.125939013E-01, 1.802986233E-02, 4.362787598E-05, 1.252217774E-04, 1.368362330E-02, 1.976031072E-03, 6.427119729E-01
      3463, 2.178232176E-02, 1.812653738E-02, 2.178232176E-02, 1.812653738E-02, 6.783953871E-08, 2.639477327E-09,-4.989417728E-04, 4.001850829E-04, 5.697795668E-03
      3464, 2.302158072E-01, 1.813348403E-02, 2.302158072E-01, 1.813348403E-02, 6.674833988E-05, 2.618550054E-06, 4.912666246E-03, 3.777552970E-03, 6.727550218E-01
      3465, 2.287176560E-01, 1.814570814E-02, 2.287176560E-01, 1.814570814E-02, 1.083156542E-04, 3.262323469E-05, 9.778583089E-03, 6.713326452E-03, 6.788733421E-01
      3466, 2.098904814E-02, 1.816632269E-02, 2.098904814E-02, 1.816632269E-02, 5.412551769E-09, 2.203164187E-12, 0.000000000E+00, 0.000000000E+00, 4.771816815E-03
      3467, 2.310126702E-01, 1.816775987E-02, 2.310126702E-01, 1.816775987E-02, 4.760901614E-06, 1.967516119E-09, 0.000000000E+00, 0.000000000E+00, 6.672379959E-01
      3468, 2.290219061E-02, 1.818827231E-02, 2.290219061E-02, 1.818827231E-02, 1.374894375E-07, 3.580217747E-08,-1.180575210E-03, 9.132712155E-04, 7.051023378E-03
      3469, 2.103008924E-02, 1.821535468E-02, 2.103008924E-02, 1.821535468E-02, 9.437132560E-09, 1.300187395E-11,-6.997248369E-05, 5.852082925E-05, 4.793548596E-03
      3470, 2.309712290E-01, 1.821730941E-02, 2.309712290E-01, 1.821730941E-02, 8.316885053E-06, 1.166844795E-08, 8.107667778E-04, 6.673898425E-04, 6.671089740E-01
      3471, 8.481458644E-02, 1.822789227E-02, 8.481458644E-02, 1.822789227E-02, 3.861804511E-05, 8.815901959E-05, 3.866873868E-03,-4.536264857E-04, 6.786946557E-02
      3472, 2.274616744E-01, 1.825377751E-02, 2.274616744E-01, 1.825377751E-02, 1.173780748E-04, 6.595627431E-05, 1.168757590E-02, 7.234317680E-03, 6.780319143E-01
      3473, 2.107931712E-02, 1.827427669E-02, 2.107931712E-02, 1.827427669E-02, 2.039238549E-08, 8.113341091E-11,-1.539246731E-04, 1.279150778E-04, 4.841721520E-03
      3474, 2.309215512E-01, 1.827684717E-02, 2.309215512E-01, 1.827684717E-02, 1.797905294E-05, 7.290460330E-08, 1.746318774E-03, 1.426151599E-03, 6.668446238E-01
      3475, 3.929654953E-02, 1.830072687E-02, 3.929654953E-02, 1.830072687E-02, 2.275413356E-06, 9.233306118E-06,-2.738207233E-03, 2.938366172E-03, 2.482979214E-02
      3476, 2.226998822E-01, 1.831769085E-02, 2.226998822E-01, 1.831769085E-02, 5.861182890E-05, 1.148507663E-04, 1.325632210E-02, 5.417595003E-03, 6.636306204E-01
      3477, 2.113829998E-02, 1.834503725E-02, 2.113829998E-02, 1.834503725E-02, 3.544961937E-08, 3.301263421E-10,-2.527878151E-04, 2.096163943E-04, 4.886927455E-03
      3478, 2.308620455E-01, 1.834836648E-02, 2.308620455E-01, 1.834836648E-02, 3.112455115E-05, 2.961909786E-07, 2.806793948E-03, 2.260369794E-03, 6.665933508E-01
      3479, 5.869565314E-02, 1.836389446E-02, 5.869565314E-02, 1.836389446E-02, 1.307373017E-05, 3.820561386E-05, 6.915863610E-04, 1.792861463E-03, 2.787051765E-02
      3480, 1.853371310E-01, 1.837003205E-02, 1.853371310E-01, 1.837003205E-02, 4.836597776E-05, 1.324117374E-04, 1.418265070E-02,-1.228968654E-03, 5.608853632E-01
      3481, 2.518103675E-02, 1.843123879E-02, 2.518103675E-02, 1.843123879E-02, 3.448806511E-07, 4.171194017E-07,-2.233546757E-03, 1.658110843E-03, 9.715674055E-03
      3482, 2.120460561E-02, 1.843237854E-02, 2.120460561E-02, 1.843237854E-02, 5.616836409E-08, 1.032807312E-09,-3.700170320E-04, 3.019248857E-04, 4.931296405E-03
      3483, 2.307949294E-01, 1.843683238E-02, 2.307949294E-01, 1.843683238E-02, 4.843056364E-05, 9.215023292E-07, 3.981220650E-03, 3.161071948E-03, 6.662219009E-01
      3484, 2.362998522E-02, 1.848463927E-02, 2.362998522E-02, 1.848463927E-02, 2.354188340E-07, 1.341373764E-07,-1.691171620E-03, 1.277537167E-03, 7.872234584E-03
      3485, 8.799247472E-02, 1.850849279E-02, 8.799247472E-02, 1.850849279E-02, 4.276215577E-05, 9.469509530E-05, 4.701319564E-03,-7.183347468E-04, 7.854207496E-02
      3486, 2.128409896E-02, 1.853728205E-02, 2.128409896E-02, 1.853728205E-02, 7.279937422E-08, 2.792114296E-09,-5.064014978E-04, 4.097190537E-04, 4.995691878E-03
      3487, 2.307144250E-01, 1.854303983E-02, 2.307144250E-01, 1.854303983E-02, 6.235488327E-05, 2.405245601E-06, 5.257761587E-03, 4.096097700E-03, 6.658215263E-01
      3488, 2.202208785E-01, 1.856906057E-02, 2.202208785E-01, 1.856906057E-02, 5.100550143E-05, 1.232105190E-04, 1.380477198E-02, 4.389038987E-03, 6.547603941E-01
      3489, 2.049379611E-02, 1.858212912E-02, 2.049379611E-02, 1.858212912E-02, 5.887369560E-09, 2.350257900E-12, 0.000000000E+00, 0.000000000E+00, 4.065328661E-03
      3490, 2.315072302E-01, 1.858299415E-02, 2.315072302E-01, 1.858299415E-02, 4.290053617E-06, 1.734590311E-09, 0.000000000E+00, 0.000000000E+00, 6.589774094E-01
      3491, 2.293365243E-01, 1.858945723E-02, 2.293365243E-01, 1.858945723E-02, 1.120396162E-04, 3.211799700E-05, 1.018059175E-02, 7.082876007E-03, 6.732307782E-01
      3492, 3.109735897E-02, 1.860105125E-02, 3.109735897E-02, 1.860105125E-02, 8.075567514E-07, 3.206588557E-06,-3.225345763E-03, 2.494522004E-03, 1.661413305E-02
      3493, 2.090476278E-01, 1.861295074E-02, 2.090476278E-01, 1.861295074E-02, 4.394248532E-05, 1.282332100E-04, 1.448776832E-02, 1.245829484E-03, 6.333199269E-01
      3494, 2.241988265E-02, 1.862776995E-02, 2.241988265E-02, 1.862776995E-02, 1.452102077E-07, 4.177817037E-08,-1.221139720E-03, 9.541521695E-04, 6.377659781E-03
      3495, 2.053462199E-02, 1.863054215E-02, 2.053462199E-02, 1.863054215E-02, 1.026237479E-08, 1.386012671E-11,-7.084986556E-05, 5.967672206E-05, 4.086453940E-03
      3496, 2.314660447E-01, 1.863184736E-02, 2.314660447E-01, 1.863184736E-02, 7.492154059E-06, 1.028234610E-08, 8.666766413E-04, 7.212828478E-04, 6.588613413E-01
      3497, 2.721866800E-02, 1.867556276E-02, 2.721866800E-02, 1.867556276E-02, 5.140104529E-07, 1.259146798E-06,-2.822364645E-03, 2.085738740E-03, 1.208851762E-02
      3498, 2.058357285E-02, 1.868870638E-02, 2.058357285E-02, 1.868870638E-02, 2.217732979E-08, 8.647994633E-11,-1.558499354E-04, 1.304333042E-04, 4.133733814E-03
      3499, 2.314166779E-01, 1.869054736E-02, 2.314166779E-01, 1.869054736E-02, 1.619694617E-05, 6.425456692E-08, 1.864566898E-03, 1.542011908E-03, 6.586280410E-01
      3500, 2.021742284E-01, 1.870803218E-02, 2.021742284E-01, 1.870803218E-02, 4.464648719E-05, 1.294345456E-04, 1.477687159E-02, 1.965471711E-04, 6.156962107E-01
      3501, 6.169416729E-02, 1.874221940E-02, 6.169416729E-02, 1.874221940E-02, 1.622442964E-05, 4.472822127E-05, 1.590398567E-03, 1.463893300E-03, 2.889680329E-02
      3502, 2.064221912E-02, 1.875856470E-02, 2.064221912E-02, 1.875856470E-02, 3.854695451E-08, 3.519374877E-10,-2.559137025E-04, 2.136694307E-04, 4.178437809E-03
      3503, 2.313575462E-01, 1.876106628E-02, 2.313575462E-01, 1.876106628E-02, 2.800870105E-05, 2.610044048E-07, 2.991539906E-03, 2.445575256E-03, 6.583931311E-01
      3504, 2.257712542E-01, 1.877559821E-02, 2.257712542E-01, 1.877559821E-02, 7.860493196E-05, 1.027594173E-04, 1.339913354E-02, 6.916714008E-03, 6.669145448E-01
      3505, 9.098123686E-02, 1.877659115E-02, 9.098123686E-02, 1.877659115E-02, 4.653882602E-05, 1.005440813E-04, 5.505052291E-03,-9.543612898E-04, 8.954559503E-02
      3506, 1.881209399E-01, 1.879493206E-02, 1.881209399E-01, 1.879493206E-02, 4.833796721E-05, 1.330615696E-04, 1.477969026E-02,-1.070164002E-03, 5.707506610E-01
      3507, 2.176918249E-01, 1.879577815E-02, 2.176918249E-01, 1.879577815E-02, 4.764668748E-05, 1.273447484E-04, 1.425394125E-02, 3.472950643E-03, 6.482854625E-01
      3508, 6.743897075E-02, 1.879593506E-02, 6.743897075E-02, 1.879593506E-02, 2.191955903E-05, 5.618815841E-05, 2.520747357E-03, 9.557282283E-04, 3.315781131E-02
      3509, 8.163587767E-02, 1.880043148E-02, 8.163587767E-02, 1.880043148E-02, 3.715521429E-05, 8.416672503E-05, 4.382980771E-03,-2.608976240E-04, 5.883280020E-02
      3510, 6.454449075E-02, 1.881793442E-02, 6.454449075E-02, 1.881793442E-02, 1.905721479E-05, 5.046862932E-05, 2.125736434E-03, 1.207293532E-03, 3.065430240E-02
      3511, 1.223650871E-01, 1.883400210E-02, 1.223650871E-01, 1.883400210E-02, 6.327371738E-05, 1.348438459E-04, 9.500115422E-03,-2.417489333E-03, 2.485033968E-01
      3512, 1.824563650E-01, 1.883834023E-02, 1.824563650E-01, 1.883834023E-02, 5.014633293E-05, 1.347283428E-04, 1.464796882E-02,-1.407272996E-03, 5.497936385E-01
      3513, 2.070816410E-02, 1.884523079E-02, 2.070816410E-02, 1.884523079E-02, 6.123616685E-08, 1.104529162E-09,-3.748302432E-04, 3.079127052E-04, 4.221929070E-03
      3514, 2.312909899E-01, 1.884860663E-02, 2.312909899E-01, 1.884860663E-02, 4.328326478E-05, 8.115158215E-07, 4.236658902E-03, 3.421814776E-03, 6.580123134E-01
      3515, 5.570256224E-02, 1.887029751E-02, 5.570256224E-02, 1.887029751E-02, 1.153401455E-05, 3.388050276E-05, 7.206180418E-04, 1.986174831E-03, 2.758993711E-02
      3516, 1.571517320E-01, 1.890648373E-02, 1.571517320E-01, 1.890648373E-02, 5.857712047E-05, 1.405353405E-04, 1.317284861E-02,-2.338848214E-03, 4.392575678E-01
      3517, 4.262756075E-02, 1.892681767E-02, 4.262756075E-02, 1.892681767E-02, 3.859489910E-06, 1.406470259E-05,-1.802961031E-03, 2.836409960E-03, 2.686244949E-02
      3518, 2.055895119E-01, 1.892766336E-02, 2.055895119E-01, 1.892766336E-02, 4.456139746E-05, 1.297319308E-04, 1.495223501E-02, 6.688860339E-04, 6.243593415E-01
      3519, 9.385295129E-02, 1.893214292E-02, 9.385295129E-02, 1.893214292E-02, 4.970522302E-05, 1.056247648E-04, 6.130984223E-03,-1.162942595E-03, 1.010026167E-01
      3520, 1.193744761E-01, 1.893490006E-02, 1.193744761E-01, 1.893490006E-02, 6.310578601E-05, 1.333073719E-04, 9.321657983E-03,-2.356676470E-03, 2.312902945E-01
      3521, 2.078721301E-02, 1.894930500E-02, 2.078721301E-02, 1.894930500E-02, 7.935196447E-08, 2.990643370E-09,-5.131244514E-04, 4.177849924E-04, 4.285034260E-03
      3522, 2.312111459E-01, 1.895368148E-02, 2.312111459E-01, 1.895368148E-02, 5.605402248E-05, 2.118523273E-06, 5.595261263E-03, 4.435245417E-03, 6.575552477E-01
      3523, 7.031587317E-02, 1.895585986E-02, 7.031587317E-02, 1.895585986E-02, 2.538757767E-05, 6.247520483E-05, 3.142770911E-03, 6.844452310E-04, 3.642284786E-02
      3524, 1.253039093E-01, 1.895948298E-02, 1.253039093E-01, 1.895948298E-02, 6.393162966E-05, 1.367250286E-04, 1.004345754E-02,-2.485037006E-03, 2.653685029E-01
      3525, 1.934856450E-01, 1.896281875E-02, 1.934856450E-01, 1.896281875E-02, 4.706516089E-05, 1.320503279E-04, 1.508801308E-02,-6.855936148E-04, 5.893592956E-01
      3526, 1.541633300E-01, 1.896295889E-02, 1.541633300E-01, 1.896295889E-02, 5.959404754E-05, 1.410027572E-04, 1.300260768E-02,-2.408281865E-03, 4.243253389E-01
      3527, 1.907809080E-01, 1.897232269E-02, 1.907809080E-01, 1.897232269E-02, 4.782156698E-05, 1.327952476E-04, 1.504857065E-02,-8.888912275E-04, 5.800144951E-01
      3528, 2.299436149E-01, 1.897281597E-02, 2.299436149E-01, 1.897281597E-02, 1.156845798E-04, 2.879239832E-05, 1.039747139E-02, 7.360081618E-03, 6.666245343E-01
      3529, 9.668707949E-02, 1.899269738E-02, 9.668707949E-02, 1.899269738E-02, 5.233234839E-05, 1.100753621E-04, 6.598136975E-03,-1.348474900E-03, 1.131813667E-01
      3530, 1.512206628E-01, 1.899732994E-02, 1.512206628E-01, 1.899732994E-02, 6.054822080E-05, 1.413683877E-04, 1.279113659E-02,-2.463706405E-03, 4.092764983E-01
      3531, 2.000000000E-02, 1.900000000E-02, 2.000000000E-02, 1.900000000E-02, 6.381917608E-09, 2.492162243E-12, 0.000000000E+00, 0.000000000E+00, 3.337238823E-03
      3532, 2.320000000E-01, 1.900000000E-02, 2.320000000E-01, 1.900000000E-02, 4.272820187E-06, 1.682374101E-09, 0.000000000E+00, 0.000000000E+00, 6.499102747E-01
      3533, 9.952530557E-02, 1.900030078E-02, 9.952530557E-02, 1.900030078E-02, 5.453654866E-05, 1.140517737E-04, 6.975251566E-03,-1.514353232E-03, 1.261758300E-01
      3534, 1.482893673E-01, 1.900370219E-02, 1.482893673E-01, 1.900370219E-02, 6.133081675E-05, 1.414788356E-04, 1.253674347E-02,-2.504163154E-03, 3.940262507E-01
      3535, 1.023714581E-01, 1.901427509E-02, 1.023714581E-01, 1.901427509E-02, 5.651472974E-05, 1.177442650E-04, 7.360722287E-03,-1.672705468E-03, 1.398533126E-01
      3536, 2.281931560E-01, 1.901556797E-02, 2.281931560E-01, 1.901556797E-02, 1.179596351E-04, 7.491846174E-05, 1.282589537E-02, 7.941258253E-03, 6.690323580E-01
      3537, 1.963073643E-01, 1.901998480E-02, 1.963073643E-01, 1.901998480E-02, 4.638850929E-05, 1.314434026E-04, 1.518874495E-02,-4.423346834E-04, 5.983311746E-01
      3538, 3.393197975E-02, 1.902373483E-02, 3.393197975E-02, 1.902373483E-02, 1.362470359E-06, 5.682517471E-06,-3.041162671E-03, 2.643497290E-03, 2.008764174E-02
      3539, 7.874601430E-02, 1.903230845E-02, 7.874601430E-02, 1.903230845E-02, 3.486832544E-05, 7.947170773E-05, 4.374986157E-03,-4.072434102E-05, 5.150092965E-02
      3540, 2.004049947E-02, 1.904773900E-02, 2.004049947E-02, 1.904773900E-02, 1.112853273E-08, 1.470365010E-11,-7.215296931E-05, 6.119164589E-05, 3.357517027E-03
      3541, 2.319591705E-01, 1.904812745E-02, 2.319591705E-01, 1.904812745E-02, 7.468820157E-06, 9.987517178E-09, 9.116890638E-04, 7.666324440E-04, 6.498089804E-01
      3542, 1.453599053E-01, 1.904901002E-02, 1.453599053E-01, 1.904901002E-02, 6.213085803E-05, 1.415571067E-04, 1.232970924E-02,-2.542849234E-03, 3.783617880E-01
